"cod","numpedido","dataemissao","mes","ano","nomecliente","produto","qtde","prcunit","total","custounit","margem","estoque","compra"
"899","12900","19/11/2019","11","2019","CLI1889","4414","110","3.3","363","4.81617","-1.51617","377","NAOCOMPRA"
"900","8992","19/11/2019","11","2019","CLI156","4414","110","10.27","1129.7","5.16467","5.10533","209","NAOCOMPRA"
"901","12906","19/11/2019","11","2019","CLI1889","4414","275","3.3","907.5","4.81617","-1.51617","498","NAOCOMPRA"
"902","9172","19/11/2019","11","2019","CLI2259","4414","275","10.62","2920.5","4.96977","5.65023","489","COMPRA"
"903","12908","20/11/2019","11","2019","CLI1889","4414","132","3.3","435.6","4.81617","-1.51617","389","NAOCOMPRA"
"904","8959","20/11/2019","11","2019","CLI108","4414","110","10.27","1129.7","5.16467","5.10533","572","NAOCOMPRA"
"905","4225","22/11/2019","11","2019","CLI3060","4414","1","6.59","3.3","4.65117","1.93883","584","NAOCOMPRA"
"906","12921","25/11/2019","11","2019","CLI3446","4414","165","8.95","1476.75","5.09867","3.85133","593","NAOCOMPRA"
"907","12920","25/11/2019","11","2019","CLI2","4414","220","8.41","1850.2","5.07167","3.33833","170","NAOCOMPRA"
"908","12936","29/11/2019","11","2019","CLI1889","4414","924","3.3","3049.2","4.81617","-1.51617","591","NAOCOMPRA"
"909","9273","29/11/2019","11","2019","CLI2259","4414","902","10.62","9579.24","4.96977","5.65023","171","COMPRA"
"910","9349","29/11/2019","11","2019","CLI3562","4414","22","3.3","72.6","4.81617","-1.51617","278","NAOCOMPRA"
"911","4139","29/11/2019","11","2019","CLI3194","4414","22","9.63","211.86","4.94007","4.68993","408","COMPRA"
"912","12935","06/12/2019","12","2019","CLI3826","4414","308","9.34","2876.72","4.76155","4.57845","419","NAOCOMPRA"
"913","9268","09/12/2019","12","2019","CLI3226","4414","22","9.31","204.82","4.76155","4.54845","171","COMPRA"
"914","9310","09/12/2019","12","2019","CLI3226","4414","44","9.31","409.64","4.76155","4.54845","149","COMPRA"
"915","4455","27/12/2019","12","2019","CLI3060","4414","220","8.66","1905.2","5.19455","3.46545","326","NAOCOMPRA"
"916","1516","24/01/2019","1","2019","CLI149","4387","132","8.48","1119.36","6.684","1.796","435","NAOCOMPRA"
"917","1401","24/01/2019","1","2019","CLI2951","4387","220","8.95","1969","6.26","2.69","355","NAOCOMPRA"
"918","1260","24/01/2019","1","2019","CLI3060","4387","99","8.67","858.33","6.6935","1.9765","19","NAOCOMPRA"
"919","1581","24/01/2019","1","2019","CLI2951","4387","132","9.42","1243.44","6.26","3.16","531","NAOCOMPRA"
"920","1582","24/01/2019","1","2019","CLI1889","4387","319","5.69","1815.11","6.5445","-0.8545","75","NAOCOMPRA"
"921","8056","24/01/2019","1","2019","CLI3226","4387","88","9.31","819.28","6.26","3.05","409","NAOCOMPRA"
"922","8028","24/01/2019","1","2019","CLI397","4387","231","10.5","2425.5","6.26","4.24","494","NAOCOMPRA"
"923","1583","25/01/2019","1","2019","CLI1889","4387","55","5.69","312.95","6.5445","-0.8545","122","NAOCOMPRA"
"924","7933","25/01/2019","1","2019","CLI156","4387","55","10.2","561","6.77","3.43","119","NAOCOMPRA"
"925","1584","25/01/2019","1","2019","CLI1889","4387","99","5.69","563.31","6.5445","-0.8545","0","NAOCOMPRA"
"926","8066","25/01/2019","1","2019","CLI3308","4387","99","10.11","1000.89","6.26","3.85","283","NAOCOMPRA"
"927","1561","25/01/2019","1","2019","CLI105","4387","44","9.42","414.48","6.731","2.689","243","COMPRA"
"928","1639","29/01/2019","1","2019","CLI1889","4387","66","5.69","375.54","6.5445","-0.8545","169","NAOCOMPRA"
"929","8000","30/01/2019","1","2019","CLI2259","4387","44","10.62","467.28","6.26","4.36","550","COMPRA"
"930","8003","30/01/2019","1","2019","CLI2259","4387","22","10.62","233.64","6.26","4.36","317","COMPRA"
"931","8061","30/01/2019","1","2019","CLI2259","4387","22","10.62","233.64","6.26","4.36","498","COMPRA"
"932","1645","31/01/2019","1","2019","CLI1889","4387","165","5.69","938.85","6.5445","-0.8545","302","NAOCOMPRA"
"933","8096","31/01/2019","1","2019","CLI203","4387","165","9.81","1618.65","6.26","3.55","520","NAOCOMPRA"
"934","1483","31/01/2019","1","2019","CLI3194","4387","11","9.26","101.86","6.26","3","232","COMPRA"
"935","1590","31/01/2019","1","2019","CLI3194","4387","11","9.26","101.86","6.26","3","383","COMPRA"
"936","1455","04/02/2019","2","2019","CLI2998","4387","33","9.26","305.58","4.1878","5.0722","484","COMPRA"
"937","1503","04/02/2019","2","2019","CLI2998","4387","22","9.26","203.72","4.1878","5.0722","136","COMPRA"
"938","1603","04/02/2019","2","2019","CLI2998","4387","55","9.26","509.3","4.373","4.887","164","COMPRA"
"939","1698","04/02/2019","2","2019","CLI1889","4387","44","5.69","250.36","4.1945","1.4955","438","NAOCOMPRA"
"940","8020","05/02/2019","2","2019","CLI2259","4387","22","10.62","233.64","3.91","6.71","424","COMPRA"
"941","8100","05/02/2019","2","2019","CLI2259","4387","22","10.62","233.64","3.91","6.71","145","COMPRA"
"942","1700","05/02/2019","2","2019","CLI761","4387","1848","5.69","10514.8","3.91","1.78","210","NAOCOMPRA"
"943","1702","06/02/2019","2","2019","CLI1889","4387","66","3.68","242.88","4.094","-0.414","158","NAOCOMPRA"
"944","12111","15/02/2019","2","2019","CLI149","4387","1","6.59","3.3","3.91","2.68","234","COMPRA"
"945",NULL,"22/02/2019","2","2019","CLI3370","4387","44","9.04","397.9","4.36216","4.67784","593","NAOCOMPRA"
"946",NULL,"01/03/2019","3","2019","CLI2259","4387","44","10.62","467.28","4.44899","6.17101","230","COMPRA"
"947","2007","13/03/2019","3","2019","CLI1889","4387","330","3.88","1280.4","4.64299","-0.762988","251","NAOCOMPRA"
"948","8209","13/03/2019","3","2019","CLI3226","4387","110","9.31","1024.1","4.44899","4.86101","185","NAOCOMPRA"
"949","2008","13/03/2019","3","2019","CLI1889","4387","110","3.88","426.8","4.64299","-0.762988","541","NAOCOMPRA"
"950","8210","13/03/2019","3","2019","CLI3226","4387","55","9.31","512.05","4.44899","4.86101","217","COMPRA"
"951","8211","13/03/2019","3","2019","CLI3226","4387","55","9.31","512.05","4.44899","4.86101","34","COMPRA"
"952","8207","13/03/2019","3","2019","CLI3226","4387","110","9.31","1024.1","4.44899","4.86101","316","NAOCOMPRA"
"953","8208","13/03/2019","3","2019","CLI3226","4387","110","9.31","1024.1","4.44899","4.86101","344","NAOCOMPRA"
"954","2054","20/03/2019","3","2019","CLI149","4387","110","8.48","932.8","4.87299","3.60701","573","NAOCOMPRA"
"955","1980","20/03/2019","3","2019","CLI3194","4387","11","9.63","105.93","4.44899","5.18101","566","COMPRA"
"956","2061","21/03/2019","3","2019","CLI1889","4387","165","3.88","640.2","4.64299","-0.762988","544","NAOCOMPRA"
"957","8234","21/03/2019","3","2019","CLI3503","4387","165","10.45","1724.25","4.97149","5.47851","222","NAOCOMPRA"
"958","2133","29/03/2019","3","2019","CLI3562","4387","25","3.3","82.6","4.44899","-1.14899","371","NAOCOMPRA"
"959","2078","01/04/2019","4","2019","CLI2998","4387","33","9.63","317.79","4.86377","4.76623","590","COMPRA"
"960","2205","08/04/2019","4","2019","CLI3060","4387","121","8.67","1049.07","4.81577","3.85423","487","NAOCOMPRA"
"961","8225","08/04/2019","4","2019","CLI2259","4387","10","10.62","106.2","4.38227","6.23773","197","COMPRA"
"962","2215","10/04/2019","4","2019","CLI1889","4387","110","3.96","435.6","4.58027","-0.620265","55","NAOCOMPRA"
"963","8310","10/04/2019","4","2019","CLI3226","4387","110","9.31","1024.1","4.38227","4.92773","13","NAOCOMPRA"
"964","12268","11/04/2019","4","2019","CLI3562","4387","1","3.96","1.98","4.58027","-0.620265","305","NAOCOMPRA"
"965","2214","11/04/2019","4","2019","CLI3060","4387","1","6.59","3.3","4.38227","2.20773","516","NAOCOMPRA"
"966","2239","13/04/2019","4","2019","CLI1889","4387","33","3.96","130.68","4.58027","-0.620265","186","NAOCOMPRA"
"967","8257","13/04/2019","4","2019","CLI2259","4387","33","10.62","350.46","4.38227","6.23773","98","COMPRA"
"968","8283","13/04/2019","4","2019","CLI2259","4387","11","10.62","116.82","4.38227","6.23773","153","COMPRA"
"969","2260","17/04/2019","4","2019","CLI1889","4387","330","3.96","1306.8","4.58027","-0.620265","578","NAOCOMPRA"
"970","8327","17/04/2019","4","2019","CLI3503","4387","330","10.45","3448.5","4.90477","5.54523","357","NAOCOMPRA"
"971","2262","17/04/2019","4","2019","CLI1889","4387","143","3.96","566.28","4.58027","-0.620265","444","NAOCOMPRA"
"972","8335","17/04/2019","4","2019","CLI3226","4387","33","9.31","307.23","4.38227","4.92773","274","COMPRA"
"973","8337","17/04/2019","4","2019","CLI3226","4387","110","9.31","1024.1","4.38227","4.92773","79","NAOCOMPRA"
"974","2297","23/04/2019","4","2019","CLI1889","4387","154","3.96","609.84","4.58027","-0.620265","133","NAOCOMPRA"
"975","8346","23/04/2019","4","2019","CLI240","4387","154","9.6","1478.4","4.38227","5.21773","3","NAOCOMPRA"
"976","2298","23/04/2019","4","2019","CLI1889","4387","11","3.96","43.56","4.58027","-0.620265","35","NAOCOMPRA"
"977","8323","23/04/2019","4","2019","CLI2259","4387","11","10.62","116.82","4.38227","6.23773","42","COMPRA"
"978","2315","24/04/2019","4","2019","CLI2951","4387","44","9.42","414.48","4.38227","5.03773","519","NAOCOMPRA"
"979","2349","30/04/2019","4","2019","CLI1889","4387","330","3.96","1306.8","4.58027","-0.620265","420","NAOCOMPRA"
"980","8370","30/04/2019","4","2019","CLI3503","4387","330","10.45","3448.5","4.90477","5.54523","66","NAOCOMPRA"
"981","2565","28/05/2019","5","2019","CLI1889","4387","187","3.96","740.52","4.58027","-0.620265","273","NAOCOMPRA"
"982","8353","28/05/2019","5","2019","CLI2259","4387","44","10.62","467.28","4.38227","6.23773","467","COMPRA"
"983","8379","28/05/2019","5","2019","CLI2259","4387","55","10.62","584.1","4.38227","6.23773","111","COMPRA"
"984","8411","28/05/2019","5","2019","CLI2259","4387","88","10.62","934.56","4.38227","6.23773","293","COMPRA"
"985","2524","30/05/2019","5","2019","CLI3194","4387","44","9.63","423.72","4.38227","5.24773","255","COMPRA"
"986","2575","03/06/2019","6","2019","CLI3060","4387","99","8.67","858.33","5.08467","3.58533","588","NAOCOMPRA"
"987","2617","03/06/2019","6","2019","CLI1889","4387","110","3.96","435.6","4.84917","-0.889172","424","NAOCOMPRA"
"988","8455","03/06/2019","6","2019","CLI3226","4387","110","9.31","1024.1","4.65117","4.65883","476","NAOCOMPRA"
"989","2415","05/06/2019","6","2019","CLI2998","4387","88","9.63","847.44","5.13267","4.49733","306","COMPRA"
"990","2632","05/06/2019","6","2019","CLI1889","4387","33","3.96","130.68","4.84917","-0.889172","337","NAOCOMPRA"
"991","2634","06/06/2019","6","2019","CLI149","4387","110","8.48","932.8","5.07517","3.40483","175","NAOCOMPRA"
"992","2683","10/06/2019","6","2019","CLI1889","4387","330","3.96","1306.8","4.84917","-0.889172","225","NAOCOMPRA"
"993","8484","10/06/2019","6","2019","CLI3503","4387","330","10.45","3448.5","5.17367","5.27633","499","NAOCOMPRA"
"994","2368","12/06/2019","6","2019","CLI2998","4387","11","9.63","105.93","5.13267","4.49733","574","COMPRA"
"995","2701","12/06/2019","6","2019","CLI1889","4387","110","3.96","435.6","4.84917","-0.889172","383","NAOCOMPRA"
"996","8432","12/06/2019","6","2019","CLI2259","4387","110","10.62","1168.2","4.65117","5.96883","587","COMPRA"
"997","2799","27/06/2019","6","2019","CLI1889","4387","330","3.96","1306.8","4.84917","-0.889172","309","NAOCOMPRA"
"998","8544","27/06/2019","6","2019","CLI3503","4387","330","10.45","3448.5","5.17367","5.27633","469","NAOCOMPRA"
"999","2913","12/07/2019","7","2019","CLI1889","4387","506","3.96","2003.76","4.84917","-0.889172","392","NAOCOMPRA"
"1000","8609","12/07/2019","7","2019","CLI240","4387","506","8.5","4301","4.65117","3.84883","80","NAOCOMPRA"
"1001","2912","15/07/2019","7","2019","CLI151","4387","77","9.42","725.34","5.12217","4.29783","69","COMPRA"
"1002","2971","22/07/2019","7","2019","CLI3060","4387","121","8.67","1049.07","5.08467","3.58533","294","NAOCOMPRA"
"1003","3008","26/07/2019","7","2019","CLI1889","4387","231","3.96","914.76","4.84917","-0.889172","339","NAOCOMPRA"
"1004","8687","26/07/2019","7","2019","CLI3226","4387","88","9.31","819.28","4.65117","4.65883","489","NAOCOMPRA"
"1005","8690","26/07/2019","7","2019","CLI3226","4387","55","9.31","512.05","4.65117","4.65883","355","NAOCOMPRA"
"1006","8691","26/07/2019","7","2019","CLI3226","4387","33","9.31","307.23","4.65117","4.65883","485","NAOCOMPRA"
"1007","2985","26/07/2019","7","2019","CLI3194","4387","11","9.63","105.93","4.65117","4.97883","226","COMPRA"
"1008","2977","26/07/2019","7","2019","CLI3060","4387","1","6.59","6.59","4.65117","1.93883","383","NAOCOMPRA"
"1009","12580","27/07/2019","7","2019","CLI1889","4387","1","3.96","1.98","4.84917","-0.889172","288","NAOCOMPRA"
"1010","8709","27/07/2019","7","2019","CLI3562","4387","1","3.96","1.98","4.84917","-0.889172","131","NAOCOMPRA"
"1011","2947","27/07/2019","7","2019","CLI2383","4387","1","6.59","3.3","4.98117","1.60883","565","NAOCOMPRA"
"1012","8686","29/07/2019","7","2019","CLI3226","4387","55","9.31","512.05","4.65117","4.65883","200","COMPRA"
"1013","3040","29/07/2019","7","2019","CLI1889","4387","11","3.96","43.56","4.84917","-0.889172","187","NAOCOMPRA"
"1014","8712","29/07/2019","7","2019","CLI39","4387","11","10.45","114.95","4.65117","5.79883","467","COMPRA"
"1015","3057","02/08/2019","8","2019","CLI2","4387","110","8.01","881.1","5.05167","2.95833","510","NAOCOMPRA"
"1016","3034","05/08/2019","8","2019","CLI2998","4387","77","9.63","741.51","5.13267","4.49733","553","COMPRA"
"1017","3155","08/08/2019","8","2019","CLI3060","4387","550","6.6","3630","4.98117","1.61883","586","NAOCOMPRA"
"1018","3165","09/08/2019","8","2019","CLI1889","4387","66","3.96","261.36","4.84917","-0.889172","220","NAOCOMPRA"
"1019","8726","09/08/2019","8","2019","CLI2259","4387","66","10.62","700.92","4.65117","5.96883","579","COMPRA"
"1020","3204","16/08/2019","8","2019","CLI2","4387","550","6.9","3795","4.99617","1.90383","427","NAOCOMPRA"
"1021","3279","22/08/2019","8","2019","CLI1889","4387","66","3.96","261.36","4.84917","-0.889172","292","NAOCOMPRA"
"1022","8826","23/08/2019","8","2019","CLI2058","4387","66","6.9","455.4","4.99617","1.90383","263","NAOCOMPRA"
"1023","3323","26/08/2019","8","2019","CLI1889","4387","121","3.96","479.16","4.84917","-0.889172","312","NAOCOMPRA"
"1024","8844","26/08/2019","8","2019","CLI3356","4387","121","9.79","1184.59","4.65117","5.13883","490","NAOCOMPRA"
"1025","3345","28/08/2019","8","2019","CLI1889","4387","880","3.96","3484.8","4.84917","-0.889172","201","NAOCOMPRA"
"1026","8846","28/08/2019","8","2019","CLI3558","4387","880","8.55","7524","4.65117","3.89883","493","NAOCOMPRA"
"1027","3346","28/08/2019","8","2019","CLI1889","4387","165","3.96","653.4","4.84917","-0.889172","78","NAOCOMPRA"
"1028","8841","29/08/2019","8","2019","CLI148","4387","165","6.9","1138.5","4.99617","1.90383","160","NAOCOMPRA"
"1029","12707","29/08/2019","8","2019","CLI1889","4387","1","3.96","2.97","4.84917","-0.889172","37","NAOCOMPRA"
"1030","8857","30/08/2019","8","2019","CLI148","4387","1","6.59","3.3","4.65117","1.93883","437","NAOCOMPRA"
"1031","8856","30/08/2019","8","2019","CLI3529","4387","0","6.59","1.65","4.65117","1.93883","393","NAOCOMPRA"
"1032","3178","02/09/2019","9","2019","CLI3424","4387","143","8.47","1211.21","5.07467","3.39533","75","NAOCOMPRA"
"1033","3236","03/09/2019","9","2019","CLI2998","4387","55","9.63","529.65","4.94007","4.68993","80","COMPRA"
"1034","3330","03/09/2019","9","2019","CLI2998","4387","396","9.63","3813.48","4.94007","4.68993","259","COMPRA"
"1035","3422","05/09/2019","9","2019","CLI1889","4387","6","3.96","23.76","4.84917","-0.889172","239","NAOCOMPRA"
"1036","8881","06/09/2019","9","2019","CLI2259","4387","6","6.59","39.54","4.65117","1.93883","382","COMPRA"
"1037","3525","16/09/2019","9","2019","CLI1889","4387","242","3.96","958.32","4.84917","-0.889172","534","NAOCOMPRA"
"1038","8925","16/09/2019","9","2019","CLI203","4387","198","6.72","1330.56","4.98717","1.73283","161","NAOCOMPRA"
"1039","3543","17/09/2019","9","2019","CLI1889","4387","22","3.96","87.12","4.84917","-0.889172","423","NAOCOMPRA"
"1040","8807","17/09/2019","9","2019","CLI2259","4387","44","10.62","467.28","4.65117","5.96883","19","COMPRA"
"1041","8820","17/09/2019","9","2019","CLI2259","4387","33","10.62","350.46","4.65117","5.96883","503","COMPRA"
"1042","8850","17/09/2019","9","2019","CLI2259","4387","22","10.62","233.64","4.65117","5.96883","178","COMPRA"
"1043","3555","19/09/2019","9","2019","CLI1889","4387","66","3.96","261.36","4.84917","-0.889172","140","NAOCOMPRA"
"1044","8922","19/09/2019","9","2019","CLI3226","4387","44","9.31","409.64","4.65117","4.65883","117","COMPRA"
"1045","8931","19/09/2019","9","2019","CLI3226","4387","22","9.31","204.82","4.65117","4.65883","318","COMPRA"
"1046","3627","26/09/2019","9","2019","CLI1889","4387","176","3.96","696.96","4.84917","-0.889172","73","NAOCOMPRA"
"1047","8983","26/09/2019","9","2019","CLI3503","4387","176","10.45","1839.2","5.17367","5.27633","481","NAOCOMPRA"
"1048","3694","02/10/2019","10","2019","CLI1889","4387","154","3.96","609.84","4.84917","-0.889172","324","NAOCOMPRA"
"1049","9018","02/10/2019","10","2019","CLI3424","4387","110","8.84","972.4","4.65117","4.18883","530","NAOCOMPRA"
"1050","3394","03/10/2019","10","2019","CLI3194","4387","33","9.63","317.79","4.94007","4.68993","157","COMPRA"
"1051","3708","03/10/2019","10","2019","CLI1889","4387","330","3.96","1306.8","4.84917","-0.889172","414","NAOCOMPRA"
"1052","3526","03/10/2019","10","2019","CLI3194","4387","11","9.63","105.93","4.94007","4.68993","20","COMPRA"
"1053","9035","03/10/2019","10","2019","CLI3226","4387","110","9.31","1024.1","4.65117","4.65883","231","NAOCOMPRA"
"1054","3711","03/10/2019","10","2019","CLI1889","4387","154","3.96","609.84","4.84917","-0.889172","390","NAOCOMPRA"
"1055","8907","03/10/2019","10","2019","CLI2259","4387","154","10.62","1635.48","4.96977","5.65023","154","COMPRA"
"1056","3658","03/10/2019","10","2019","CLI2998","4387","77","9.63","741.51","4.94007","4.68993","115","COMPRA"
"1057","3773","08/10/2019","10","2019","CLI1889","4387","253","3.96","1001.88","4.84917","-0.889172","445","NAOCOMPRA"
"1058","9060","08/10/2019","10","2019","CLI3226","4387","110","9.31","1024.1","4.65117","4.65883","167","NAOCOMPRA"
"1059","9063","08/10/2019","10","2019","CLI3226","4387","110","9.31","1024.1","4.65117","4.65883","422","NAOCOMPRA"
"1060","9062","08/10/2019","10","2019","CLI3226","4387","33","9.31","307.23","4.65117","4.65883","493","NAOCOMPRA"
"1061","9013","14/10/2019","10","2019","CLI3226","4387","44","9.31","409.64","4.65117","4.65883","242","COMPRA"
"1062","3804","15/10/2019","10","2019","CLI3194","4387","33","9.63","317.79","4.94007","4.68993","223","COMPRA"
"1063","3869","16/10/2019","10","2019","CLI1889","4387","110","3.96","435.6","4.84917","-0.889172","482","NAOCOMPRA"
"1064","9110","16/10/2019","10","2019","CLI3226","4387","110","9.31","1024.1","4.65117","4.65883","353","NAOCOMPRA"
"1065","9070","21/10/2019","10","2019","CLI2259","4387","22","10.62","233.64","4.96977","5.65023","187","COMPRA"
"1066","9084","21/10/2019","10","2019","CLI2259","4387","110","10.62","1168.2","4.96977","5.65023","188","COMPRA"
